Date,RegionName,1m%Change,12m%Change,SalesVolume,DetachedPrice,SemiDetachedPrice,TerracedPrice,FlatPrice,MortgagePrice,New12m%Change,Old12m%Change,AveragePrice
2014-03-01,Leeds,-0.836902542,3.294370143,955,253181.7191,148520.0787,116221.6669,102808.3335,144894.6515,4.943622083,3.106249191,141634.3015
2014-04-01,Leeds,0.866110878,4.069089674,970,254887.7359,149733.3956,117436.1467,103651.6493,146163.1395,5.199440181,3.957863911,142861.0116
2014-05-01,Leeds,1.427583937,6.901903915,1078,257687.5084,151839.7914,119289.794,105246.6981,148269.792,7.762489994,6.829260042,144900.4725
2014-06-01,Leeds,1.366109451,7.351690072,1155,261083.2119,153965.3441,121012.8288,106469.6428,150312.4697,8.606528482,7.223773483,146879.9715
2014-07-01,Leeds,0.872523506,7.560024417,1157,263198.3424,155419.6205,122139.0533,107144.6992,151633.8938,8.969641619,7.396848754,148161.5338
2014-08-01,Leeds,0.586312537,7.573983422,1138,265098.7854,156461.6469,122840.1788,107397.7485,152521.1853,8.361064162,7.462034856,149030.2234
2014-09-01,Leeds,0.997164618,7.293037292,1078,267962.9863,157958.0698,124144.2581,108314.229,154021.0331,7.152421085,7.282167166,150516.3001
2014-10-01,Leeds,0.267424163,8.089592833,1237,268982.3161,158482.1568,124289.128,108648.6139,154431.3445,7.232341103,8.171389751,150918.8171
2014-11-01,Leeds,-0.460458257,6.448775878,993,268024.7065,157828.7091,123500.9967,108305.9825,153712.7399,5.104283072,6.592420516,150223.8989
2014-12-01,Leeds,-0.101646423,5.865372973,974,268075.1807,157664.9863,123171.829,108447.3887,153559.8556,4.814432257,5.991550839,150071.2017
2015-01-01,Leeds,-0.265439483,4.729910572,760,267369.7705,157237.7572,122777.5032,108306.0041,153148.1712,4.498279872,4.768164527,149672.8535
2015-02-01,Leeds,-0.094984138,4.691632092,837,266995.0535,156850.5622,122753.1744,108483.8681,152993.7026,5.135681313,4.665962843,149530.688
2015-03-01,Leeds,-0.518888763,5.027375754,898,266013.0016,156140.5635,121860.9118,108059.3193,152214.6505,6.131361008,4.928633366,148754.7901
2015-04-01,Leeds,0.462353583,4.606961317,879,267612.1802,156808.2106,122493.1216,108350.2521,152931.0654,5.314149188,4.54756581,149442.5632
2015-05-01,Leeds,1.376098099,4.55386159,1001,270992.8334,159182.1786,124086.0799,109795.7559,155035.1978,4.721161566,4.538860086,151499.0394
2015-06-01,Leeds,1.121087631,4.301134345,1183,273397.8284,161063.0148,125881.348,110359.1913,156790.5441,3.399333475,4.366644228,153197.4764
2015-07-01,Leeds,1.305257633,4.748576907,1222,276290.8451,163345.9394,127517.9315,111812.7892,158842.5487,3.881253875,4.79871576,155197.0982
2015-08-01,Leeds,1.000020712,5.179404337,1101,279204.8965,165005.3508,128945.8512,112521.1936,160432.5446,4.684582176,5.17889013,156749.1013
2015-09-01,Leeds,1.063842974,5.248843808,1062,283459.8863,166648.0549,130055.3607,113843.7782,162119.1409,5.598604841,5.169005217,158416.6656
2015-10-01,Leeds,0.6343486,5.633985091,1270,286148.1589,167808.6783,130789.6703,114175.1002,163152.2454,5.887699588,5.561670254,159421.558
2015-11-01,Leeds,-0.188341888,5.922761981,1086,286102.6851,167604.8235,130357.7212,113914.7697,162850.3159,6.414833051,5.829823414,159121.3004
2015-12-01,Leeds,1.5271387,7.649771062,1043,290275.3904,170308.6728,132369.7184,115460.5799,165367.1702,8.320197508,7.558239972,161551.3034
2016-01-01,Leeds,-0.394253067,7.510736766,828,288721.6097,169858.9251,131712.3073,115084.0774,164720.8215,7.825104868,7.460712699,160914.3824
2016-02-01,Leeds,0.079488344,7.698492747,932,288964.0076,170009.0562,131919.1899,114946.8368,164858.2219,6.65956888,7.776632369,161042.2906
2016-03-01,Leeds,-1.891543586,6.212453553,1574,283565.8307,166726.8478,129356.5726,112983.5949,161703.2574,3.117101413,6.459978056,157996.1055
2016-04-01,Leeds,1.015245223,6.796989947,725,286322.8654,168099.8981,130889.8055,114285.2706,163362.0544,4.772296965,6.960472616,159600.1534
2016-05-01,Leeds,1.968328752,7.420888889,926,290885.113,171121.5991,133571.0941,117289.6612,166573.3317,8.042602592,7.376969476,162741.6091
2016-06-01,Leeds,1.831874972,8.175959824,1105,295476.2856,174130.9612,136234.4473,119552.9985,169631.3534,11.66420385,7.906971867,165722.8319
2016-07-01,Leeds,1.551811682,8.439239453,1189,299808.9946,176739.567,138427.2294,121523.6282,172228.1528,11.72309601,8.186482257,168294.5382
2016-08-01,Leeds,0.476728049,7.877406109,1248,301800.9344,177627.0346,139012.0153,121920.1943,173022.791,10.20265754,7.696956347,169096.8454
2016-09-01,Leeds,0.808404584,7.604748798,1110,304497.7531,179238.1702,139878.0209,123002.0645,174426.0596,9.598970659,7.4497818,170463.8321
2016-10-01,Leeds,-0.84456466,6.023399169,990,303097.7656,177894.8879,138147.8383,122231.8807,172948.7831,8.576750403,5.825817771,169024.1548
2016-11-01,Leeds,-0.513558915,5.677942383,1037,303036.9366,177101.8039,136922.9016,121748.6908,172064.2993,8.840214148,5.433815722,168156.1162
2016-12-01,Leeds,0.143504508,4.237740125,1127,304042.4482,177164.8203,136993.9599,122236.5354,172304.7989,7.031308107,4.021135673,168397.4278
2017-01-01,Leeds,-0.023816895,4.625402792,904,304315.8554,176927.9633,136979.5195,122344.0586,172271.0261,8.005703189,4.364664882,168357.3207
2017-02-01,Leeds,0.342460695,4.900320147,936,304774.2422,177168.6986,137622.3454,123230.7724,172834.0741,8.940176741,4.582797467,168933.8784
2017-03-01,Leeds,-0.309180484,6.592227268,1041,304039.0641,176598.9979,137037.8461,123068.667,172280.2241,12.89211841,6.101567232,168411.5678
2017-04-01,Leeds,0.523572819,5.454612261,902,305289.7811,177360.2002,137801.5516,124005.7974,173155.8436,7.055449824,5.307209089,169293.3186
2017-05-01,Leeds,0.792964552,4.303623118,1015,306742.4041,179056.3302,138784.7178,125132.5939,174527.5894,4.626213115,4.252070159,170635.7546
2017-06-01,Leeds,1.061770492,4.057792916,1311,308689.7713,180895.3965,140486.2606,126669.9041,176371.9678,3.875098449,4.031167602,172447.5147
2017-07-01,Leeds,1.550459011,4.056406866,1078,312566.1254,183883.7912,142714.8366,128630.9978,179101.803,4.422930589,3.983121422,175121.2428
2017-08-01,Leeds,0.352215775,3.9274586,1155,313964.826,184418.3367,143466.0571,128700.3714,179774.808,5.16259893,3.775561896,175738.0474
2017-09-01,Leeds,0.388511143,3.494573481,1106,316229.2502,185209.0635,143969.3853,128774.4956,180500.0182,4.918205847,3.330901588,176420.8093
2017-10-01,Leeds,-0.45278814,3.903494523,1120,315728.9975,184577.6884,143159.7216,127798.0047,179722.0292,5.011871192,3.767131329,175621.9968
2017-11-01,Leeds,0.164358915,4.611510919,1110,316668.9109,185236.0361,143133.4142,127775.6322,180030.4734,4.937627825,4.53511145,175910.6472
2017-12-01,Leeds,0.94585162,5.44965558,1104,319260.8073,187346.1549,144502.6461,128591.3178,181753.7827,5.123086865,5.422393072,177574.5009
2018-01-01,Leeds,0.523206668,6.026627459,839,320859.348,188428.9767,145156.9677,129318.7971,182715.9623,5.368822842,6.03575837,178503.5825
2018-02-01,Leeds,-0.092606015,5.566915233,921,321327.2316,188112.0254,145087.4127,129040.9805,182544.6758,6.743230786,5.439328994,178338.2775
2018-03-01,Leeds,-0.630224197,5.226948177,925,319685.1362,186941.6408,144240.2093,128032.6609,181424.9047,6.690035424,5.097159952,177214.3465
2018-04-01,Leeds,0.249335189,4.939879302,906,320432.7899,187506.1425,145027.4031,127600.854,181920.058,7.054884404,4.771010317,177656.2042
2018-05-01,Leeds,0.924411404,5.076734258,1022,322982.2679,189563.1211,146557.9095,128207.3102,183666.9908,5.553993591,5.07109812,179298.4785
2018-06-01,Leeds,0.621782037,4.61926602,1229,324976.2726,191009.8587,147324.1236,128851.9464,184838.0429,5.294587101,4.622713017,180413.3242
2018-07-01,Leeds,1.062641959,4.116707367,1071,329038.7465,193022.807,148766.0512,130194.6531,186811.3856,4.4374123,4.160112785,182330.4719
2018-08-01,Leeds,0.812599897,4.594361782,1252,331823.3081,194529.4295,149973.8632,131297.5059,188322.987,5.733809217,4.582620584,183812.0891
2018-09-01,Leeds,0.127098537,4.321997103,966,332751.0725,194622.6735,150292.1718,131297.7017,188569.0712,5.246637625,4.325789238,184045.7116
2018-10-01,Leeds,-0.654828156,4.110266231,1168,330743.0788,193397.7267,149203.9539,130457.818,187301.6893,5.420219681,4.07056658,182840.5284
2018-11-01,Leeds,-0.611307076,3.304043402,1152,329624.5505,192480.9917,148171.088,129132.6073,186206.4886,3.81761517,3.342988331,181722.8113
2018-12-01,Leeds,0.142866311,2.482299587,957,329741.0502,192988.0268,148271.1716,129295.2136,186455.3138,3.395951262,2.485166212,181982.432
2019-01-01,Leeds,0.172791845,2.125055543,833,330947.0327,193507.0687,148271.4313,129401.0585,186824.1859,2.128485111,2.195308148,182296.8828
2019-02-01,Leeds,0.023278416,2.243512279,976,331129.824,193479.5025,148135.0355,129736.6364,186837.5223,2.014498687,2.310303611,182339.3186
2019-03-01,Leeds,0.482862308,3.388788826,994,333180.1194,194637.6224,148746.9008,130002.0979,187809.888,2.719920277,3.473291388,183219.7665
2019-04-01,Leeds,-0.759127836,2.348744316,885,329640.5569,193159.2262,148010.782,128794.7955,186379.3307,2.000414686,2.406234498,181828.8942
2019-05-01,Leeds,0.868329058,2.291870487,1000,331619.0842,194975.499,149625.0001,129533.4905,188037.5594,2.401645586,2.287876208,183407.7674
2019-06-01,Leeds,-0.407760737,1.245239688,1012,329602.835,194113.6089,149178.8521,129116.9848,187240.0653,0.944926208,1.269095135,182659.9025
2019-07-01,Leeds,1.796996738,1.980921282,1118,335360.2794,197484.0652,151917.7969,131592.3696,190608.5296,2.543563729,1.926557646,185942.295
2019-08-01,Leeds,0.574984669,1.740552321,1168,337476.0852,198547.9056,152977.4142,132083.9422,191727.7985,1.981104013,1.715874823,187011.4347
2019-09-01,Leeds,1.142882678,2.772704865,968,341615.9505,200441.5511,154967.8088,133661.5959,193917.8875,3.904161878,2.67196852,189148.756
2019-10-01,Leeds,0.007346853,3.457725742,1067,341798.0603,201041.4706,154785.5631,133028.5532,193997.5866,3.435302398,3.459833936,189162.6524
2019-11-01,Leeds,-0.232534666,3.852005322,1106,341415.5713,200972.2303,154121.1359,132435.2245,193576.218,3.397111975,3.880841971,188722.7837
2019-12-01,Leeds,0.438756622,4.15885496,1013,342965.498,202336.2619,154789.9554,132273.48,194470.4888,2.019006398,4.334780958,189550.8174
2020-01-01,Leeds,0.016366957,3.996205632,914,343485.5597,202297.623,154819.0402,132207.9048,194530.085,3.549553078,4.02770524,189581.8411
2020-02-01,Leeds,-0.336738564,3.621888769,731,342074.4083,201559.7411,154456.492,131702.3803,193869.6551,2.540243327,3.75422917,188943.4459
2020-03-01,Leeds,-0.964405535,2.129409117,708,339276.3181,199704.7861,152814.3762,130342.0767,192045.6851,2.778457344,2.124907251,187121.2649
2020-04-01,Leeds,-1.339042596,1.532615171,282,335983.021,196878.188,151206.8852,127651.1594,189529.8226,1.813657365,1.559097087,184615.6315
2020-05-01,Leeds,0.431301202,1.092709191,438,338367.2955,198092.4015,151528.9532,127764.1506,190408.4151,4.111678712,0.855265039,185411.8809
2020-06-01,Leeds,1.647046219,3.178474142,648,343693.0547,201574.7332,154099.2625,129491.6899,193557.8917,6.313665198,2.955453626,188465.7003
2020-07-01,Leeds,2.811692387,4.20694013,,351721.8068,207672.6988,158235.7761,133394.21,198995.6834,,,193764.776
2020-08-01,Leeds,1.68330604,5.35528511,,357597.3425,211543.3193,160984.2519,134927.2476,202392.5975,,,197026.4302
1995-01-01,Liverpool,,,302,71699.14307,42688.41891,30878.18016,32396.04052,,,,36590.7557
1995-02-01,Liverpool,-2.960181165,,478,69224.91118,41634.50847,29884.34433,31516.94608,,,,35507.60304
1995-03-01,Liverpool,1.483994185,,474,70126.46786,42218.07763,30365.44316,31922.72831,,,,36034.53381
1995-04-01,Liverpool,0.044142531,,353,69904.568,42236.25372,30390.25814,32010.8346,,,,36050.44036
1995-05-01,Liverpool,1.789867231,,462,70912.02151,42894.20054,31006.01608,32564.65234,,,,36695.69538
1995-06-01,Liverpool,-0.755775819,,548,70317.62197,42625.12092,30721.37821,32502.62852,,,,36418.35819
1995-07-01,Liverpool,-0.652112687,,430,70070.43138,42390.04265,30503.14154,32155.85035,,,,36180.86945
1995-08-01,Liverpool,-0.233043552,,490,70410.89236,42316.92467,30399.22267,31923.22038,,,,36096.55227
1995-09-01,Liverpool,0.38035839,,458,70723.7601,42414.15949,30577.50012,31817.51461,,,,36233.84854
1995-10-01,Liverpool,0.021246332,,480,71040.26305,42577.79803,30454.63621,32010.09866,,,,36241.5469
1995-11-01,Liverpool,-0.167290584,,444,71060.5644,42605.6526,30297.81981,32248.65337,,,,36180.9182
1995-12-01,Liverpool,-0.381296458,,537,71024.24974,42597.98128,30061.52776,32290.28077,,,,36042.96164
1996-01-01,Liverpool,-0.404163183,-1.895195724,305,71143.28393,42441.77806,29915.90857,32040.3513,,0.994347462,-2.604153037,35897.28926
1996-02-01,Liverpool,1.57760699,2.692393414,363,72370.18599,43180.61569,30373.75733,32378.58356,,5.809561083,1.924667893,36463.60741
1996-03-01,Liverpool,0.418542524,1.614255112,491,73080.2083,43490.26983,30391.51699,32591.14626,,5.254393973,0.72475101,36616.22311
1996-04-01,Liverpool,0.976591563,2.561338184,351,73421.8647,43866.93091,30723.10333,33071.60863,,6.013164532,1.708713147,36973.81406
1996-05-01,Liverpool,-0.428723736,0.325932395,491,72798.38093,43550.42202,30685.6078,32934.91402,,3.240523413,-0.42280042,36815.29854
1996-06-01,Liverpool,0.058769959,1.14935628,551,72541.5406,43405.32363,30805.48543,33041.43532,,3.571079348,0.501149389,36836.93488
1996-07-01,Liverpool,0.294425574,2.11305806,482,72847.37663,43530.75837,30921.52234,32918.78107,,4.134027208,1.545953971,36945.39223
1996-08-01,Liverpool,2.125021746,4.526575193,549,74901.28813,44482.52683,31524.18104,33572.3156,,6.592523216,3.947876563,37730.48985
1996-09-01,Liverpool,1.489322478,5.68134511,461,76316.94375,45126.85089,32031.79705,33690.6729,,7.834378098,5.060911217,38292.41852
1996-10-01,Liverpool,0.634468363,6.329268741,555,76970.97716,45474.73283,32191.3618,33881.32383,,7.68315841,5.904419847,38535.3718
1996-11-01,Liverpool,-0.969315463,5.475052529,524,76035.44051,45079.30261,31859.84122,33645.5908,,6.308122865,5.182933807,38161.84248
1996-12-01,Liverpool,-0.797895264,5.03396286,547,75180.58792,44802.8849,31572.92153,33464.21236,,4.66446693,5.046170261,37857.35095
1997-01-01,Liverpool,-0.377448906,5.062135789,339,74772.59106,44583.09335,31507.46189,33229.81999,,3.428031549,5.373969861,37714.45879
1997-02-01,Liverpool,-0.521313556,2.891213654,380,74605.62141,44346.03028,31322.18909,33058.97636,,0.741145617,3.368914999,37517.8482
1997-03-01,Liverpool,0.479264129,2.953430448,425,75126.68647,44483.97006,31488.57606,33236.72665,,0.489160555,3.543280697,37697.65779
1997-04-01,Liverpool,0.360303966,2.325077665,480,75185.41371,44653.09282,31606.13005,33406.13216,,0.482425,2.78861611,37833.48395
1997-05-01,Liverpool,-0.926352082,1.813686618,529,74164.33066,44278.49139,31367.25806,32797.16106,,0.301159562,2.18258912,37483.01268
1997-06-01,Liverpool,-0.123970862,1.627740732,524,74037.56819,44240.46469,31362.00343,32513.35631,,-0.107375007,2.019571496,37436.54467
1997-07-01,Liverpool,0.07872818,1.409175854,554,74120.72528,44210.95627,31463.06703,32266.57984,,-0.82438641,1.877084066,37466.01778
1997-08-01,Liverpool,1.892188724,1.177974876,571,75801.36439,45035.87929,32048.70354,32838.42874,,-1.485468654,1.726845963,38174.94554
1997-09-01,Liverpool,1.236747642,0.926174886,529,76821.86864,45602.83794,32435.14145,33233.37292,,-1.255084469,1.364825381,38647.07328
1997-10-01,Liverpool,0.465177879,0.756393684,594,77464.86868,45942.47507,32480.12193,33492.7752,,-1.143888906,1.145370824,38826.85092
1997-11-01,Liverpool,-1.01032826,0.714666198,474,76841.47369,45527.85235,32112.41341,33164.38771,,-1.037986538,1.080402483,38434.57227
1997-12-01,Liverpool,-1.775699424,-0.278046809,491,75580.72255,44836.09455,31464.29326,32634.93729,,-1.542792693,-0.001251739,37752.08979
1998-01-01,Liverpool,-0.300462715,-0.200983802,351,75713.67232,44638.5017,31376.0614,32524.82013,,-0.284786293,-0.159979536,37638.65884
1998-02-01,Liverpool,-1.518233357,-1.20111377,364,74547.08107,43958.7998,30874.87755,32253.95674,,-0.386304624,-1.314121171,37067.21616
1998-03-01,Liverpool,0.992044337,-0.696909108,442,75316.68841,44370.79166,31198.14282,32587.81983,,0.139258614,-0.812846317,37434.93938
1998-04-01,Liverpool,-0.379077625,-1.428501922,462,74720.56018,44294.89858,31051.72854,32557.50026,,-1.048196283,-1.465827968,37293.0319
1998-05-01,Liverpool,2.554694816,2.034901463,519,76365.59734,45354.99805,31925.54046,33220.54659,,1.957943369,2.038385236,38245.75506
1998-06-01,Liverpool,0.831444429,3.010968552,598,76954.87977,45709.19552,32178.9115,33660.84349,,3.307526334,2.929956238,38563.74726
1998-07-01,Liverpool,1.594901655,4.571564906,614,78208.51735,46387.75338,32727.79685,34096.71348,,5.595690949,4.346964166,39178.8011
1998-08-01,Liverpool,-0.550219681,2.06493047,579,78212.00737,46129.35189,32508.56693,33927.15363,,3.729681414,1.737772889,38963.23162
1998-09-01,Liverpool,0.607871987,1.430910201,539,78963.26901,46393.53611,32726.7369,33897.54302,,2.626112677,1.165564545,39200.0782
1998-10-01,Liverpool,-1.483168084,-0.536164447,584,78075.78708,45723.8254,32193.15103,33494.40791,,0.617819275,-0.778546262,38618.67515
1998-11-01,Liverpool,-2.194601293,-1.726110187,566,76630.77537,44874.55915,31370.08381,32935.43884,,-0.32612942,-1.989610775,37771.1492
1998-12-01,Liverpool,1.079617071,1.130647835,553,77264.354,45441.37336,31627.48897,33689.03659,,3.235992646,0.789143823,38178.93298
1999-01-01,Liverpool,1.520303299,2.977549552,397,78477.76691,46180.75265,32059.01487,34361.32213,,5.228409548,2.642756228,38759.36855
1999-02-01,Liverpool,1.539036717,6.174386808,394,79556.21804,46889.38185,32564.57704,34876.25504,,7.563810497,5.975534992,39355.88947
1999-03-01,Liverpool,-0.450350118,4.657976799,470,79397.39784,46685.43096,32396.848,34684.56249,,5.805794565,4.495107282,39178.65017
1999-04-01,Liverpool,1.244718156,6.36387529,494,79937.84003,47216.08947,32878.42518,35039.56441,,6.852899173,6.2780598,39666.31395
1999-05-01,Liverpool,4.485400348,8.366292856,477,83154.50803,49267.78179,34411.42053,36625.07984,,9.808169367,8.146676041,41445.50693
1999-06-01,Liverpool,1.682486272,9.280930647,563,84415.96134,50031.4625,35044.30687,37174.75869,,10.81129893,9.04311382,42142.82189
1999-07-01,Liverpool,1.504517433,9.183708525,631,86012.16625,50751.84034,35560.78516,37708.8021,,10.94047991,8.913730313,42776.868
1999-08-01,Liverpool,0.085254705,9.881381761,622,86387.66036,50705.47923,35625.31343,37628.03939,,10.67781596,9.730120936,42813.33729
1999-09-01,Liverpool,-0.759057564,8.388455761,560,86058.59646,50254.05524,35361.34848,37304.23907,,9.182088942,8.227725689,42488.35941
1999-10-01,Liverpool,-0.211798973,9.78721912,605,86078.67447,50285.26431,35160.38252,37462.47893,,10.47610831,9.644830767,42398.3695
1999-11-01,Liverpool,-0.049822612,12.19474764,518,85998.25481,50309.10023,35108.93537,37522.2148,,12.34565911,12.12535893,42377.24553
1999-12-01,Liverpool,0.168068641,11.1829616,538,85731.77597,50431.53656,35144.36694,37799.83733,,10.95330129,11.18451241,42448.46839
2000-01-01,Liverpool,-0.363792761,9.119538093,390,85629.03461,50252.46381,35025.81375,37520.29976,,7.903185383,9.256485939,42294.04393
2000-02-01,Liverpool,-1.144678873,6.235466951,445,84791.51387,49723.99429,34558.74672,37179.61103,,5.714396581,6.269478991,41809.91295
2000-03-01,Liverpool,1.151802687,7.945221346,559,86022.75118,50410.71231,34888.06829,37497.09493,,7.309812609,7.975535749,42291.48065
2000-04-01,Liverpool,1.650605427,8.377970749,544,86904.86476,51097.66511,35463.5257,38455.84758,,9.100349032,8.22393581,42989.54613
2000-05-01,Liverpool,1.935949762,5.733541192,557,88407.93584,52123.32142,36115.42536,39306.64609,,6.316446373,5.606382279,43821.80214
2000-06-01,Liverpool,0.815334841,4.831842238,661,88958.94195,52529.68039,36367.90027,39834.3824,,5.583762112,4.690166377,44179.09656
2000-07-01,Liverpool,-0.479617431,2.782667302,619,89265.8427,52466.5272,36130.56909,39400.49722,,3.149282401,2.70296536,43967.20591
2000-08-01,Liverpool,0.0000182,2.695133536,676,89851.75302,52574.9552,35987.04618,39576.94646,,3.970375617,2.498841494,43967.2139
2000-09-01,Liverpool,0.436375529,3.932175003,577,91082.24333,52800.91756,36077.4133,39765.99205,,5.798211295,3.664316154,44159.07606
2000-10-01,Liverpool,2.165605598,6.408307706,558,93275.73441,54078.69425,36723.43823,40832.1445,,8.727383076,6.063780944,45115.38748
2000-11-01,Liverpool,2.114928937,8.712931418,544,95437.20242,55177.81263,37445.78586,41897.34639,,11.74476653,8.261708075,46069.54587
2000-12-01,Liverpool,2.648910769,11.40540242,563,97510.20497,56692.60992,38303.45628,43503.57042,,15.08398739,10.82873886,47289.88703
2001-01-01,Liverpool,1.980828977,14.02697479,405,99147.65365,57656.67747,39101.48517,44531.76187,,19.02844469,13.25976224,48226.61882
2001-02-01,Liverpool,-1.12682635,14.0475672,379,97682.15427,57016.52196,38709.61898,43936.24807,,18.75737585,13.31852855,47683.18857
2001-03-01,Liverpool,-0.498008062,12.18742337,508,97320.67595,56752.64278,38588.66957,43406.31467,,16.40616839,11.55220343,47445.72244
2001-04-01,Liverpool,-1.097225639,9.154759803,534,96089.61982,56016.14003,38195.51974,43031.8819,,12.5727062,8.638861946,46925.13581
2001-05-01,Liverpool,2.70604834,9.979394541,528,98330.76039,57431.57627,39276.74516,44270.30019,,12.6636349,9.56954287,48194.95267
2001-06-01,Liverpool,1.269793706,10.47516347,656,99057.32073,58026.06311,39800.34082,45073.93292,,13.59992681,10.00070264,48806.92915
2001-07-01,Liverpool,1.550740342,12.7290144,680,100731.2487,58984.47596,40412.48596,45672.26754,,15.83206804,12.25554773,49563.79789
2001-08-01,Liverpool,0.538152597,13.33564794,757,101732.8995,59225.04286,40599.82663,46015.19053,,16.67911062,12.82747007,49830.52675
2001-09-01,Liverpool,0.102063714,12.9583997,616,102495.255,59191.10496,40626.73537,46083.24365,,16.36937441,12.44079738,49881.38564
2001-10-01,Liverpool,-0.194165386,10.34934205,633,102187.16,59095.15605,40476.85113,46229.98952,,14.1222443,9.782222108,49784.53325
2001-11-01,Liverpool,0.212196626,8.29317592,687,102352.7635,59407.82709,40443.12359,46473.51551,,11.79245348,7.767066699,49890.17435
2001-12-01,Liverpool,1.044254947,6.600286303,601,102853.98,60175.18223,40676.56447,47538.83373,,9.801425648,6.123382778,50411.15497
2002-01-01,Liverpool,0.25405394,4.795293001,457,103190.8924,60336.68694,40703.23493,47889.03531,,7.373069311,4.413615013,50539.22649
2002-02-01,Liverpool,-0.348265534,5.620486588,500,102615.756,60005.73708,40559.65406,47959.90349,,8.843242846,5.145438698,50363.21579
2002-03-01,Liverpool,1.099969908,7.316726105,661,103745.5816,60661.53798,41082.81848,48223.43179,,10.56194238,6.837516303,50917.196
2002-04-01,Liverpool,0.907325391,9.491810225,593,104027.381,61123.35518,41481.02612,48871.89085,,13.18817987,8.946672797,51379.18065
2002-05-01,Liverpool,3.151973853,9.967197921,857,106828.007,63073.50542,42802.76582,50451.15839,,13.75875717,9.407905651,52998.63899
2002-06-01,Liverpool,0.273509535,8.885349379,673,106764.2671,63090.81622,42983.1874,50693.65279,,12.23171796,8.390357256,53143.59532
2002-07-01,Liverpool,3.918326349,11.42393678,827,111160.0815,65510.38932,44754.85495,52402.29496,,14.22610459,11.00863979,55225.93482
2002-08-01,Liverpool,-0.823263581,9.915113049,853,110338.7238,64936.95912,44416.33588,51893.73722,,11.87775211,9.623261327,54771.27981
2002-09-01,Liverpool,1.449995763,11.39518347,665,112444.5297,66086.02565,45011.79776,52375.05652,,12.41341203,11.24215735,55565.46105
2002-10-01,Liverpool,-1.914242534,9.475372768,722,110375.5306,65052.65763,44037.93458,51396.12405,,9.623379177,9.452730628,54501.80336
2002-11-01,Liverpool,1.426714504,10.80215535,902,112253.9248,66003.70589,44630.78722,52139.78734,,10.31273996,10.87591154,55279.38849
2002-12-01,Liverpool,2.753634263,12.67661039,714,114776.352,67845.54262,45821.94201,53817.27053,,11.40829806,12.86698462,56801.58068
2003-01-01,Liverpool,1.599401827,14.18866136,670,116363.7215,68696.60544,46665.55373,54704.89345,,11.9845948,14.52305183,57710.0662
2003-02-01,Liverpool,0.581685596,15.25427126,625,116232.8081,69138.7289,46959.74987,55090.75298,,11.97763797,15.75533762,58045.75734
2003-03-01,Liverpool,-1.684928935,12.07947816,689,114209.7344,67915.33274,46243.51982,54006.21943,,9.268971411,12.50847579,57067.72758
2003-04-01,Liverpool,2.987744419,14.39023487,783,117000.0968,70174.42622,47563.27534,55654.72495,,11.64670692,14.80828997,58772.76542
2003-05-01,Liverpool,-0.574106653,10.25820319,840,116321.1434,69814.19525,47307.40074,55215.06574,,8.240096346,10.56476874,58435.34707
2003-06-01,Liverpool,3.065464571,13.328166,861,119265.5564,71825.87474,48717.3282,57404.97141,,11.83140716,13.55553947,60226.66193
2003-07-01,Liverpool,1.203677362,10.36770463,926,120190.1562,72617.58262,49425.95293,57918.72834,,9.817403233,10.45087563,60951.59662
2003-08-01,Liverpool,8.537070133,20.78424568,1012,129751.3316,78665.20092,53798.31047,62747.21317,,20.0232732,20.89988754,66155.07717
2003-09-01,Liverpool,3.3884624,23.09214357,906,134069.5726,81374.21841,55815.38492,64158.85765,,21.9147181,23.27009165,68396.71709
2003-10-01,Liverpool,3.418253448,29.78412799,1141,138342.9817,84049.95591,57796.7185,66339.54318,,27.9753598,30.05818556,70734.69023
2003-11-01,Liverpool,1.967141838,30.47565084,1053,140928.4485,85786.59188,58959.67764,67470.7806,,28.74854928,30.73727746,72126.14192
2003-12-01,Liverpool,3.914922078,31.95024377,976,144841.1529,88945.85728,61404.15967,70374.75011,,29.99680704,32.24646189,74949.82417
2004-01-01,Liverpool,2.692961367,33.37048292,694,148498.8717,91215.4426,63190.01967,72074.37282,,32.13799943,33.55602844,76968.19398
2004-02-01,Liverpool,3.654776883,37.44537654,781,153126.3029,94301.96062,65623.70001,74731.34578,,36.52244019,37.57965199,79781.20974
2004-03-01,Liverpool,1.557344074,41.97810413,879,155494.0981,95570.11714,66721.1189,75622.40879,,41.10279231,42.10296587,81023.67768
2004-04-01,Liverpool,4.571278274,44.16115159,947,160259.3033,99768.177,70057.51748,78739.22618,,41.34183021,44.59806108,84727.49546
2004-05-01,Liverpool,3.49369705,50.05920537,807,163365.8497,102780.2262,72854.27857,81244.39426,,46.29077595,50.65038405,87687.61747
2004-06-01,Liverpool,5.297799456,53.30939592,911,170165.541,107959.8347,76836.50163,85668.49136,,48.94258081,53.99203131,92333.13159
2004-07-01,Liverpool,4.944357636,58.97600259,1059,177949.8634,113372.693,80866.56641,89320.2892,,53.49133398,59.84788583,96898.41183
2004-08-01,Liverpool,2.912193383,50.73715462,848,183273.7057,116791.657,83361.42393,91440.24899,,45.04857758,51.64835368,99720.28097
2004-09-01,Liverpool,2.043796185,48.7766732,785,187459.2611,119281.0444,85303.59801,92532.77432,,43.26399837,49.66778213,101758.3603
2004-10-01,Liverpool,0.214549187,44.16784984,860,187916.0658,119159.0027,85379.98504,93299.40761,,40.38143266,44.7780858,101976.682
